Character,Hex,Type,Name,Braille
𒋰,122F0,letter,TAgunu,TAgunu
𒌍,1230D,letter,UL,UL
𒌎,1230E,letter,Esh,Esh
𒌏,1230F,letter,U/UPA/PAGAR/GAR,U/UPA/PAGAR/GAR
𒌐,12310,letter,U/USUR/SUR,U/USUR/SUR
𒌑,12311,letter,MAshGI,MAshGI
𒌒,12312,letter,U2,U2
𒌓,12313,letter,AR2,AR2
𒌔,12314,letter,BABBAR,BABBAR
𒌕,12315,letter,UH2,UH2
𒌖,12316,letter,UDxBAD,UDxBAD
𒌗,12317,letter,ITIMA2,ITIMA2
𒌘,12318,letter,DU16,DU16
𒌙,12319,letter,UDxU+U+Ugunu,UDxU+U+Ugunu
𒌚,1231A,letter,UDgunu,UDgunu
𒌛,1231B,letter,ITI,ITI
𒌜,1231C,letter,UDsheshigxBAD,UDsheshigxBAD
𒌝,1231D,letter,UDUG,UDUG
𒌞,1231E,letter,UM,UM
𒌟,1231F,letter,UMxLAGAB,UMxLAGAB
𒌠,12320,letter,UMxME+DA,UMxME+DA
𒌡,12321,letter,UMxshA3,UMxshA3
𒌢,12322,letter,UMxU,UMxU
𒌣,12323,letter,UMBIN,UMBIN
𒌤,12324,letter,DU19,DU19
𒌥,12325,letter,DE2,DE2
𒌌,1230C,letter,BUR3,BUR3
𒌋,1230B,letter,TUR/TURZA/ZA,TUR/TURZA/ZA
𒌊,1230A,letter,DU13,DU13
𒋼,122FC,letter,TAR,TAR
𒋱,122F1,letter,TAB,TAB
𒋲,122F2,letter,TAB/TABNI/NIDIsh/DIsh,TAB/TABNI/NIDIsh/DIsh
𒋳,122F3,letter,TABSquared,TABSquared
𒋴,122F4,letter,TAG,TAG
𒋵,122F5,letter,TAGxBI,TAGxBI
𒋶,122F6,letter,TAGxGUD,TAGxGUD
𒋷,122F7,letter,TAGxshE,TAGxshE
𒋸,122F8,letter,TAGxshU,TAGxshU
𒋹,122F9,letter,TAGxTUG2,TAGxTUG2
𒋺,122FA,letter,TAGxUD,TAGxUD
𒋻,122FB,letter,KID2,KID2
𒋽,122FD,letter,GAL5,GAL5
𒌉,12309,letter,DU4,DU4
𒋾,122FE,letter,URU5,URU5
𒋿,122FF,letter,DI,DI
𒌀,12300,letter,TItenu,TItenu
𒌁,12301,letter,TIL,TIL
𒌂,12302,letter,TIR,TIR
𒌃,12303,letter,TIRxTAK4,TIRxTAK4
𒌄,12304,letter,NINNI5,NINNI5
𒌅,12305,letter,TIR/TIRGAD/GADGAR/GAR,TIR/TIRGAD/GADGAR/GAR
𒌆,12306,letter,DU2,DU2
𒌇,12307,letter,NAM2,NAM2
𒌈,12308,letter,DU12,DU12
𒇎,121CE,letter,LAGABxIM+LU,LAGABxIM+LU
𒇍,121CD,letter,LAGABxIM+HA,LAGABxIM+HA
𒇌,121CC,letter,LAGABxIM,LAGABxIM
𒂑,12091,letter,E2xSAL,E2xSAL
𒂓,12093,letter,E2xU,E2xU
𒂔,12094,letter,EDEN,EDEN
𒂕,12095,letter,EGIR,EGIR
𒂖,12096,letter,SIKIL,SIKIL
𒂗,12097,letter,EN,EN
𒂘,12098,letter,BURU14,BURU14
𒂙,12099,letter,ENxGAN2tenu,ENxGAN2tenu
𒂚,1209A,letter,ENxME,ENxME
𒂛,1209B,letter,ENcrossingEN,ENcrossingEN
𒂜,1209C,letter,ENopposingEN,ENopposingEN
𒂝,1209D,letter,ENsquared,ENsquared
𒂞,1209E,letter,EREN,EREN
𒂟,1209F,letter,ERIM,ERIM
𒂠,120A0,letter,shE3,shE3
𒂡,120A1,letter,IZIN,IZIN
𒂢,120A2,letter,EZENxA,EZENxA
𒂣,120A3,letter,SIL7,SIL7
𒂤,120A4,letter,ASILAL4,ASILAL4
𒂥,120A5,letter,EZENxAN,EZENxAN
𒂦,120A6,letter,UG5,UG5
𒂧,120A7,letter,EZENxDUN3gunu,EZENxDUN3gunu
𒂨,120A8,letter,EZENxDUN3gunugunu,EZENxDUN3gunugunu
𒂩,120A9,letter,EZENxHA,EZENxHA
𒂪,120AA,letter,EZENxHAgunu,EZENxHAgunu
𒂫,120AB,letter,EZENxIGIgunu,EZENxIGIgunu
𒂒,12092,letter,E2xshE,E2xshE
𒂐,12090,letter,E2xMI,E2xMI
𒁴,12074,letter,DIM,DIM
𒂏,1208F,letter,E2xGAR,E2xGAR
𒁶,12076,letter,DEM2,DEM2
𒁷,12077,letter,DAN5,DAN5
𒁸,12078,letter,DINKASKALUgunuDIsh,DINKASKALUgunuDIsh
𒁹,12079,letter,NIGIDA,NIGIDA
𒁺,1207A,letter,du,du
𒁻,1207B,letter,RE7,RE7
𒁼,1207C,letter,GIR6,GIR6
𒁽,1207D,letter,GIR5,GIR5
𒁾,1207E,letter,KIshIB3,KIshIB3
𒁿,1207F,letter,DUBxEsh2,DUBxEsh2
𒂀,12080,letter,DUB2,DUB2
𒂁,12081,letter,BIxA,BIxA
𒂂,12082,letter,DUGUD,DUGUD
𒂃,12083,letter,DUH,DUH
𒂄,12084,letter,shUL,shUL
𒂅,12085,letter,DU5,DU5
𒂆,12086,letter,DUN3gunu,DUN3gunu
𒂇,12087,letter,MIR,MIR
𒂈,12088,letter,DUL4,DUL4
𒂉,12089,letter,DURU2,DURU2
𒂊,1208A,letter,E,E
𒂋,1208B,letter,ExPAP,ExPAP
𒂌,1208C,letter,E/ENUN/NUN,E/ENUN/NUN
𒂍,1208D,letter,E2,E2
𒂎,1208E,letter,E2xA+HA+DA,E2xA+HA+DA
𒂬,120AC,letter,EZENxKASKAL,EZENxKASKAL
𒂭,120AD,letter,EZENxKASKALsquared,EZENxKASKALsquared
𒂮,120AE,letter,EZENxKU3,EZENxKU3
𒂯,120AF,letter,EZENxLA,EZENxLA
𒃌,120CC,letter,GALGA,GALGA
𒃍,120CD,letter,GA2xGI,GA2xGI
𒃎,120CE,letter,GA2xGI4,GA2xGI4
𒃏,120CF,letter,GA2xGI4+A,GA2xGI4+A
𒃐,120D0,letter,GA2xGIR2+SU,GA2xGIR2+SU
𒃑,120D1,letter,GA2xHA+LU+Esh2,GA2xHA+LU+Esh2
𒃒,120D2,letter,GA2xHAL,GA2xHAL
𒃓,120D3,letter,GA2xHAL+LA,GA2xHAL+LA
𒃔,120D4,letter,GA2xHI+LI,GA2xHI+LI
𒃕,120D5,letter,GA2xHUB2,GA2xHUB2
𒃖,120D6,letter,GA2xIGIgunu,GA2xIGIgunu
𒃗,120D7,letter,GA2xIsh+HU+Ash,GA2xIsh+HU+Ash
𒃘,120D8,letter,GA2xKAK,GA2xKAK
𒃙,120D9,letter,GA2xKASKAL,GA2xKASKAL
𒃚,120DA,letter,GA2xKID,GA2xKID
𒃛,120DB,letter,GA2xKID+LAL,GA2xKID+LAL
𒃜,120DC,letter,GA2xKU3+AN,GA2xKU3+AN
𒃝,120DD,letter,GA2xLA,GA2xLA
𒃞,120DE,letter,MEN,MEN
𒃟,120DF,letter,ITIMA,ITIMA
𒃠,120E0,letter,GANUN,GANUN
𒃡,120E1,letter,UR3,UR3
𒃢,120E2,letter,GAZI,GAZI
𒃣,120E3,letter,ARHUsh,ARHUsh
𒃤,120E4,letter,GA2xSAR,GA2xSAR
𒃋,120CB,letter,GA2xGAN2tenu,GA2xGAN2tenu
𒃊,120CA,letter,GA2xBURU14,GA2xBURU14
𒃉,120C9,letter,GA2xEN,GA2xEN
𒂻,120BB,letter,GA2xAB2tenu+TAB,GA2xAB2tenu+TAB
𒂰,120B0,letter,EZENxLALxLAL,EZENxLALxLAL
𒂱,120B1,letter,EZENxLI,EZENxLI
𒂲,120B2,letter,EZENxLU,EZENxLU
𒂳,120B3,letter,EZENxU2,EZENxU2
𒂴,120B4,letter,EZENxUD,EZENxUD
𒂵,120B5,letter,GA,GA
𒂶,120B6,letter,GAgunu,GAgunu
𒂷,120B7,letter,GA2,GA2
𒂸,120B8,letter,GA2xA+DA+HA,GA2xA+DA+HA
𒂹,120B9,letter,GA2xA+HA,GA2xA+HA
𒂺,120BA,letter,GA2xA+IGI,GA2xA+IGI
𒂼,120BC,letter,AMA,AMA
𒃈,120C8,letter,GA2xEL+LA,GA2xEL+LA
𒂽,120BD,letter,GA2xAsh,GA2xAsh
𒂾,120BE,letter,GA2xAsh2+GAL,GA2xAsh2+GAL
𒂿,120BF,letter,GA2xBAD,GA2xBAD
𒃀,120C0,letter,GA2xBAR+RA,GA2xBAR+RA
𒃁,120C1,letter,GA2xBUR,GA2xBUR
𒃂,120C2,letter,GA2xBUR+RA,GA2xBUR+RA
𒃃,120C3,letter,GA2xDA,GA2xDA
𒃄,120C4,letter,GA2xDI,GA2xDI
𒃅,120C5,letter,GA2xDIMxshE,GA2xDIMxshE
𒃆,120C6,letter,GA2xDUB,GA2xDUB
𒃇,120C7,letter,GA2xEL,GA2xEL
𒁵,12075,letter,MUN,MUN
𒁳,12073,letter,DAB,DAB
𒃦,120E6,letter,GA2xshE+TUR,GA2xshE+TUR
𒀝,1201D,letter,AG,AG
𒀟,1201F,letter,AKxshITA+GIsh,AKxshITA+GIsh
𒀠,12020,letter,AL,AL
𒀡,12021,letter,ALxAL,ALxAL
𒀢,12022,letter,ALxDIM2,ALxDIM2
𒀣,12023,letter,ALxGIsh,ALxGIsh
𒀤,12024,letter,ALxHA,ALxHA
𒀥,12025,letter,ALxKAD3,ALxKAD3
𒀦,12026,letter,ALxKI,ALxKI
𒀧,12027,letter,IL,IL
𒀨,12028,letter,ALxUsh,ALxUsh
𒀩,12029,letter,ALAN,ALAN
𒀫,1202B,letter,ZUR,ZUR
𒀬,1202C,letter,SISKUR,SISKUR
𒀭,1202D,letter,AN,AN
𒀮,1202E,letter,AN/AN,AN/AN
𒀯,1202F,letter,MUL,MUL
𒀰,12030,letter,AN+NAGAopposingAN+NAGA,AN+NAGAopposingAN+NAGA
𒀱,12031,letter,DNAGA,DNAGA
𒀲,12032,letter,donkey,donkey
𒀳,12033,letter,ABSIN,ABSIN
𒀴,12034,letter,ARAD,ARAD
𒀵,12035,letter,ARADxKUR,ARADxKUR
𒀶,12036,letter,NIG2,NIG2
𒀷,12037,letter,ASAL2,ASAL2
𒀸,12038,letter,DILI,DILI
𒀞,1201E,letter,ME3,ME3
𒀜,1201C,letter,ADDA,ADDA
𒁲,12072,letter,DE,DE
𒀛,1201B,letter,AB2xTAK4,AB2xTAK4
𒀂,12002,letter,AGAM,AGAM
𒀃,12003,letter,AxGAN2tenu,AxGAN2tenu
𒀄,12004,letter,ZAH3,ZAH3
𒀅,12005,letter,IR,IR
𒀆,12006,letter,AxLAGARgunu,AxLAGARgunu
𒀇,12007,letter,AxMUsh,AxMUsh
𒀈,12008,letter,AxSAG,AxSAG
𒀉,12009,letter,ED,ED
𒀊,1200A,letter,ABBA,ABBA
𒀋,1200B,letter,ABxAsh2,ABxAsh2
𒀌,1200C,letter,ABxDUN3gunu,ABxDUN3gunu
𒀍,1200D,letter,IRIGAL,IRIGAL
𒀎,1200E,letter,ABxGAN2tenu,ABxGAN2tenu
𒀏,1200F,letter,NINA,NINA
𒀐,12010,letter,ABxIGIgunu,ABxIGIgunu
𒀑,12011,letter,ABxIMIN,ABxIMIN
𒀒,12012,letter,ABxLAGAB,ABxLAGAB
𒀓,12013,letter,ABxshEsh,ABxshEsh
𒀔,12014,letter,UNUG,UNUG
𒀕,12015,letter,ABgunu,ABgunu
𒀖,12016,letter,LID,LID
𒀗,12017,letter,LILIZ,LILIZ
𒀘,12018,letter,KIR6,KIR6
𒀙,12019,letter,AB2xME+EN,AB2xME+EN
𒀚,1201A,letter,LIBIsh,LIBIsh
𒀹,12039,letter,DIshtenu,DIshtenu
𒀺,1203A,letter,AshKABAtenu,AshKABAtenu
𒀻,1203B,letter,AshTUG2/TUG2,AshTUG2/TUG2
𒀼,1203C,letter,Esh16,Esh16
𒁙,12059,letter,DAGKISIM5xBALAG,DAGKISIM5xBALAG
𒁚,1205A,letter,DAGKISIM5xBI,DAGKISIM5xBI
𒁛,1205B,letter,UBUR,UBUR
𒁜,1205C,letter,DAGKISIM5xGA+MAsh,DAGKISIM5xGA+MAsh
𒁝,1205D,letter,DAGKISIM5xGI,DAGKISIM5xGI
𒁞,1205E,letter,KIshI8,KIshI8
𒁟,1205F,letter,UTUL5,UTUL5
𒁠,12060,letter,DAGKISIM5xHA,DAGKISIM5xHA
𒁡,12061,letter,UBUR3,UBUR3
𒁢,12062,letter,UBUR4,UBUR4
𒁣,12063,letter,DAGKISIM5xKAK,DAGKISIM5xKAK
𒁤,12064,letter,DAGKISIM5xLA,DAGKISIM5xLA
𒁥,12065,letter,UBUR2,UBUR2
𒁦,12066,letter,AMAsh,AMAsh
𒁧,12067,letter,DAGKISIM5xLUM,DAGKISIM5xLUM
𒁨,12068,letter,DAGKISIM5xNE,DAGKISIM5xNE
𒁩,12069,letter,DAGKISIM5xPAP+PAP,DAGKISIM5xPAP+PAP
𒁪,1206A,letter,DAGKISIM5xSI,DAGKISIM5xSI
𒁫,1206B,letter,DAGKISIM5xTAK4,DAGKISIM5xTAK4
𒁬,1206C,letter,DAGKISIM5xU2+GIR2,DAGKISIM5xU2+GIR2
𒁭,1206D,letter,DAGKISIM5xUsh,DAGKISIM5xUsh
𒁮,1206E,letter,DAM,DAM
𒁯,1206F,letter,GUN3,GUN3
𒁰,12070,letter,ibex,ibex
𒁱,12071,letter,DARA4,DARA4
𒁘,12058,letter,DAGKISIM5xAMAR,DAGKISIM5xAMAR
𒁗,12057,letter,DAGKISIM5xA+MAsh,DAGKISIM5xA+MAsh
𒁖,12056,letter,PAR3,PAR3
𒁈,12048,letter,BARAG,BARAG
𒀽,1203D,letter,shUshUR2,shUshUR2
𒀾,1203E,letter,Ash2,Ash2
𒀿,1203F,letter,AshGAB,AshGAB
𒁀,12040,letter,porridge,porridge
𒁁,12041,letter,BAD,BAD
𒁂,12042,letter,BAG3,BAG3
𒁃,12043,letter,BAHAR2,BAHAR2
𒁄,12044,letter,BAL,BAL
𒁅,12045,letter,BAL/BAL,BAL/BAL
𒁆,12046,letter,DUB2,DUB2
𒁇,12047,letter,BAR,BAR
𒁉,12049,letter,BE2,BE2
𒁕,12055,letter,DU20,DU20
𒁊,1204A,letter,BIxA,BIxA
𒁋,1204B,letter,BIxGAR,BIxGAR
𒁌,1204C,letter,BIxIGIgunu,BIxIGIgunu
𒁍,1204D,letter,GID2,GID2
𒁎,1204E,letter,BU/BUAB,BU/BUAB
𒁏,1204F,letter,BU/BUUN,BU/BUUN
𒁐,12050,letter,BUcrossingBU,BUcrossingBU
𒁑,12051,letter,BULUG,BULUG
𒁒,12052,letter,BULUG/BULUG,BULUG/BULUG
𒁓,12053,letter,NIG2gunu,NIG2gunu
𒁔,12054,letter,DU9,DU9
𒃥,120E5,letter,ESAG2,ESAG2
𒃧,120E7,letter,GA2xshID,GA2xshID
𒇋,121CB,letter,LAGABxIGIgunu,LAGABxIGIgunu
𒅷,12177,letter,KAxME+TE,KAxME+TE
𒅹,12179,letter,KAxMI+NUNUZ,KAxMI+NUNUZ
𒅺,1217A,letter,KAxNE,KAxNE
𒅻,1217B,letter,NUNDUM,NUNDUM
𒅼,1217C,letter,KAxPI,KAxPI
𒅽,1217D,letter,KAxRU,KAxRU
𒅾,1217E,letter,SU6,SU6
𒅿,1217F,letter,MU11,MU11
𒆀,12180,letter,KAxshA,KAxshA
𒆁,12181,letter,KAxshE,KAxshE
𒆂,12182,letter,KAxshID,KAxshID
𒆃,12183,letter,shUDU,shUDU
𒆄,12184,letter,KAxSIG,KAxSIG
𒆅,12185,letter,KAxSUHUR,KAxSUHUR
𒆆,12186,letter,KAxTAR,KAxTAR
𒆇,12187,letter,KAxU,KAxU
𒆈,12188,letter,KAxU2,KAxU2
𒆉,12189,letter,KAxUD,KAxUD
𒆊,1218A,letter,KAxUMUMxPA,KAxUMUMxPA
𒆋,1218B,letter,KAxUsh,KAxUsh
𒆌,1218C,letter,KAxZI,KAxZI
𒆍,1218D,letter,KA2,KA2
𒆎,1218E,letter,KA2crossingKA2,KA2crossingKA2
𒆏,1218F,letter,GAB2,GAB2
𒆐,12190,letter,KAD2,KAD2
𒆑,12191,letter,KAD3,KAD3
𒅸,12178,letter,KAxMI,KAxMI
𒅶,12176,letter,KAxME+GI,KAxME+GI
𒅚,1215A,letter,KAxAD+KU3,KAxAD+KU3
𒅵,12175,letter,KAxME+DU,KAxME+DU
𒅜,1215C,letter,Ush11,Ush11
𒅝,1215D,letter,KAxBALAG,KAxBALAG
𒅞,1215E,letter,KAxBAR,KAxBAR
𒅟,1215F,letter,KAxBI,KAxBI
𒅠,12160,letter,KAxERIN2,KAxERIN2
𒅡,12161,letter,KAxEsh2,KAxEsh2
𒅢,12162,letter,KAxGA,KAxGA
𒅣,12163,letter,KAxGAL,KAxGAL
𒅤,12164,letter,PU3,PU3
𒅥,12165,letter,GU7,GU7
𒅦,12166,letter,KAxGAR+shA3+A,KAxGAR+shA3+A
𒅧,12167,letter,KAxGI,KAxGI
𒅨,12168,letter,KAxGIR2,KAxGIR2
𒅩,12169,letter,KAxGIsh+SAR,KAxGIsh+SAR
𒅪,1216A,letter,KAxGIshcrossingGIsh,KAxGIshcrossingGIsh
𒅫,1216B,letter,KAxGU,KAxGU
𒅬,1216C,letter,KAxGUR7,KAxGUR7
𒅭,1216D,letter,KAxIGI,KAxIGI
𒅮,1216E,letter,BUN2,BUN2
𒅯,1216F,letter,KAxKAK,KAxKAK
𒅰,12170,letter,KAxKI,KAxKI
𒅱,12171,letter,KAxKID,KAxKID
𒅲,12172,letter,KAxLI,KAxLI
𒅳,12173,letter,KAxLU,KAxLU
𒅴,12174,letter,EME,EME
𒆒,12192,letter,KAD4,KAD4
𒆓,12193,letter,KAD5,KAD5
𒆔,12194,letter,KAD5/KAD5,KAD5/KAD5
𒆕,12195,letter,GAG,GAG
𒆲,121B2,letter,KUN,KUN
𒆳,121B3,letter,GIN3,GIN3
𒆴,121B4,letter,LAHMU,LAHMU
𒆵,121B5,letter,KUshU2,KUshU2
𒆶,121B6,letter,KWU318,KWU318
𒆷,121B7,letter,LA,LA
𒆸,121B8,letter,NIGIN2,NIGIN2
𒆹,121B9,letter,AMBAR,AMBAR
𒆺,121BA,letter,LAGABxA+DA+HA,LAGABxA+DA+HA
𒆻,121BB,letter,LAGABxA+GAR,LAGABxA+GAR
𒆼,121BC,letter,LAGABxA+LAL,LAGABxA+LAL
𒆽,121BD,letter,LAGABxAL,LAGABxAL
𒆾,121BE,letter,LAGABxAN,LAGABxAN
𒆿,121BF,letter,LAGABxAshZIDAtenu,LAGABxAshZIDAtenu
𒇀,121C0,letter,GIGIR,GIGIR
𒇁,121C1,letter,LAGABxBI,LAGABxBI
𒇂,121C2,letter,LAGABxDAR,LAGABxDAR
𒇃,121C3,letter,LAGABxEN,LAGABxEN
𒇄,121C4,letter,LAGABxGA,LAGABxGA
𒇅,121C5,letter,LAGABxGAR,LAGABxGAR
𒇆,121C6,letter,LAGABxGUD,LAGABxGUD
𒇇,121C7,letter,LAGABxGUD+GUD,LAGABxGUD+GUD
𒇈,121C8,letter,LAGABxHA,LAGABxHA
𒇉,121C9,letter,ENGUR,ENGUR
𒇊,121CA,letter,LAGABxHIxNUN,LAGABxHIxNUN
𒆱,121B1,letter,KULgunu,KULgunu
𒆰,121B0,letter,NUMUN238,NUMUN238
𒆯,121AF,letter,KU7,KU7
𒆡,121A1,letter,KIxBAD,KIxBAD
𒆖,12196,letter,KAKxIGIgunu,KAKxIGIgunu
𒆗,12197,letter,ALAD2,ALAD2
𒆘,12198,letter,ALAD,ALAD
𒆙,12199,letter,KALcrossingKAL,KALcrossingKAL
𒆚,1219A,letter,KAM2,KAM2
𒆛,1219B,letter,KAM4,KAM4
𒆜,1219C,letter,KASKAL,KASKAL
𒆝,1219D,letter,shUBTU6,shUBTU6
𒆞,1219E,letter,shUBTU7,shUBTU7
𒆟,1219F,letter,KEsh2,KEsh2
𒆠,121A0,letter,GAN/GANBA,GAN/GANBA
𒆢,121A2,letter,KIxU,KIxU
𒆮,121AE,letter,KU4variantform,KU4variantform
𒆣,121A3,letter,KIxUD,KIxUD
𒆤,121A4,letter,LIL2,LIL2
𒆥,121A5,letter,SAGA11,SAGA11
𒆦,121A6,letter,KISAL,KISAL
𒆧,121A7,letter,KIsh,KIsh
𒆨,121A8,letter,KISIM5,KISIM5
𒆩,121A9,letter,KISIM5/KISIM5,KISIM5/KISIM5
𒆪,121AA,letter,DUR,DUR
𒆫,121AB,letter,KU/HIxAsh2KU/HIxAsh,KU/HIxAsh2KU/HIxAsh
𒆬,121AC,letter,KUG,KUG
𒆭,121AD,letter,KUR9,KUR9
𒅛,1215B,letter,KAxAsh2,KAxAsh2
